,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
12276,34191,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Printed Red T-shirt,34191.jpg
12277,37714,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,John Players Men Polo Blue T-shirt,37714.jpg
12278,24303,Men,Apparel,Topwear,Sweatshirts,Charcoal,Fall,2011.0,Casual,ADIDAS Men Printed Charcoal Sweatshirt,24303.jpg
12279,40646,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,40646.jpg
12280,1561,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Quechua Women Sweat Proof White T-shirt,1561.jpg
12281,41794,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Remanika Women Black Tunic,41794.jpg
12282,37526,Boys,Apparel,Topwear,Rompers,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Girls Lemon Yellow Snapsuit Romper,37526.jpg
12283,4221,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's Graphic Black T-shirt,4221.jpg
12284,21443,Women,Apparel,Topwear,Tshirts,Blue,Winter,2012.0,Casual,Roxy Women Blue T-shirt,21443.jpg
12285,33186,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top,33186.jpg
12286,24131,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Printed White T-shirt,24131.jpg
12287,35271,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Lee Women Holly Green Top,35271.jpg
12288,6576,Men,Apparel,Topwear,Tshirts,White,Winter,2011.0,Casual,Inkfruit Men's Music Train White T-shirt,6576.jpg
12289,23314,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Printed Green Kurta,23314.jpg
12290,5797,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Men's Bam Blue T-shirt,5797.jpg
12291,37142,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Casual,Wills Lifestyle Men Lavender Gingham Shirt,37142.jpg
12292,24555,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Black Top,24555.jpg
12293,43695,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Doodle Boys Printed Yellow T-shirt,43695.jpg
12294,12037,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts,12037.jpg
12295,6112,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Benetton Logo Navy T-shirt,6112.jpg
12296,17545,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown & White Striped Shirt,17545.jpg
12297,9966,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Women As Statement White T-Shirts,9966.jpg
12298,16497,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red TShirt,16497.jpg
12299,2780,Men,Apparel,Topwear,Tshirts,Blue,Winter,2015.0,Casual,Ediots Men's God Loves PPL Turquoise T-shirt,2780.jpg
12300,28996,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Status Quo Men Printed Blue T-shirt,28996.jpg
12301,6320,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,UCB Men Small Checks Yellow Shirt,6320.jpg
12302,47007,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012.0,Ethnic,Shree Women Multicoloured Kurti,47007.jpg
12303,15020,Men,Apparel,Topwear,Jackets,Maroon,Fall,2011.0,Sports,ADIDAS Men Solid Maroon Jackets,15020.jpg
12304,11480,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Grey Top,11480.jpg
12305,57295,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men Blue Shirt,57295.jpg
12306,19610,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,United Colors of Benetton Women Green T-shirt,19610.jpg
12307,5558,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Reebok Men Lifestyle Green T-shirt,5558.jpg
12308,57268,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,The Amazing Spiderman Men Teal Printed T-shirt,57268.jpg
12309,58012,Women,Apparel,Topwear,Tops,Green,Fall,2012.0,Casual,Latin Quarters Women Green Top,58012.jpg
12310,20108,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,Diva Women Printed Navy Blue Kurta,20108.jpg
12311,31248,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Polo T-shirt,31248.jpg
12312,7801,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt,7801.jpg
12313,43668,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,ONLY Women Pink Tunic,43668.jpg
12314,25822,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Diva Women Printed Green Kurta,25822.jpg
12315,14759,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Arrow Men Solid Brown Shirts,14759.jpg
12316,33947,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue & White Polo T-shirt,33947.jpg
12317,38593,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Women Printed Scoop Black T-shirt,38593.jpg
12318,18194,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Flying Machine Women Graphic Green Tshirt,18194.jpg
12319,8411,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Pre St Cl Jsy Black T-Shirts,8411.jpg
12320,16832,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Little Miss Women Printed Pink Tshirt,16832.jpg
12321,28701,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,W Women Printed Purple & Green Kurta,28701.jpg
12322,7459,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Proline Men Green Striped Polo T-shirt,7459.jpg
12323,2319,Men,Apparel,Topwear,Tshirts,Orange,Fall,2010.0,Sports,Reebok Men Shiamak Orange T-shirt,2319.jpg
12324,54089,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Mumbai Slang Women Purple Top,54089.jpg
12325,35882,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Jungle Book Boys Lets Explore Red T-shirt,35882.jpg
12326,28533,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Nike Men Gym Grey T-shirt,28533.jpg
12327,59796,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,United Colors of Benetton Women Multi Coloured Top,59796.jpg
12328,58644,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,ALayna Women Printed Red Kurta,58644.jpg
12329,41769,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Remanika Women Multi Coloured Top,41769.jpg
12330,11019,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Women Check Purple Shirt,11019.jpg
12331,4228,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Probase Men's Outdoor Event Maroon Tshirt,4228.jpg
12332,53856,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Printed Kurta,53856.jpg
12333,17914,Men,Apparel,Topwear,Tshirts,Black,Spring,2013.0,Casual,Nike Mens Polo Black T-shirt,17914.jpg
12334,9537,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men As Goaline Ss Black T-Shirts,9537.jpg
12335,48422,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,48422.jpg
12336,12668,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Printed White Shirts,12668.jpg
12337,35876,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Marvel Boys Comics Orange T-shirt,35876.jpg
12338,42118,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,ADIDAS Men Teal T-shirt,42118.jpg
12339,34198,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Striped Polo T-shirt,34198.jpg
12340,30960,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kalamkari Tunic,30960.jpg
12341,15029,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,ADIDAS Women Stripes Purple Sweatshirts,15029.jpg
12342,59306,Men,Apparel,Topwear,Tshirts,White,Winter,2016.0,Casual,U.S. Polo Assn. Men White T-shirt,59306.jpg
12343,38331,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Hannah Montana Girls White Top,38331.jpg
12344,40019,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue T-shirt,40019.jpg
12345,37977,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Black T-Shirt,37977.jpg
12346,32439,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black T-shirt,32439.jpg
12347,9153,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Jealous Purple Tops,9153.jpg
12348,12802,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Nike Women Flower Green Tshirts,12802.jpg
12349,44224,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Nike Men Orange Football Tshirt,44224.jpg
12350,41756,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Doodle Girls Pink Top,41756.jpg
12351,11026,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,Wrangler Women Navy Blue Top,11026.jpg
12352,2326,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Men Excellence White T-shirt,2326.jpg
12353,13771,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Belmonte Men Printed Grey Tshirts,13771.jpg
12354,26496,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Drips Black T-shirt,26496.jpg
12355,6786,Men,Apparel,Topwear,Jackets,Black,Summer,2011.0,Casual,Timberland Men Falmouth Cycling Jac Black Jacket,6786.jpg
12356,22036,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Vishudh Women Printed Cream Kurta,22036.jpg
12357,16203,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Hooded Blue SweatShirt,16203.jpg
12358,19079,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011.0,Ethnic,W Women Floral Print Off White Kurta,19079.jpg
12359,12491,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Inkfruit Women Crap Green Tshirts,12491.jpg
12360,34361,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Do Bananas T-shirt,34361.jpg
12361,2928,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,DUSG Men's Earth Warrior Organic Natural T-shirt,2928.jpg
12362,22204,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Timberland Men White Check Shirt,22204.jpg
12363,16031,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,16031.jpg
12364,46741,Men,Apparel,Topwear,Tshirts,Grey,Fall,2012.0,Casual,Nike Men Grey T-shirt,46741.jpg
12365,19845,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Brown Shirt,19845.jpg
12366,14766,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Stripes Blue Shirts,14766.jpg
12367,25021,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,Nike Men Poly Fleece Grey Sweatshirt,25021.jpg
12368,31277,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Spike Graphic White T-shirt,31277.jpg
12369,29288,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Wrangler Men Griffith Black Shirt,29288.jpg
12370,16455,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,16455.jpg
12371,7002,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,s.Oliver Women Printed Puple Top,7002.jpg
12372,20137,Women,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Women Roll Up Green Shirt,20137.jpg
12373,14302,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Classic Polo Men Printed pack of 3 Tshirts,14302.jpg
12374,5755,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Pink Graphic Top,5755.jpg
12375,24597,Women,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Little Miss Women Charcoal Printed T-shirt,24597.jpg
12376,57065,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Elle Women Grey Vintage Top,57065.jpg
12377,20305,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011.0,Casual,Jealous 21 Women Solid Magenta Sweater,20305.jpg
12378,39228,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Petal Black Shirt,39228.jpg
12379,41332,Women,Apparel,Topwear,Dupatta,Green,Winter,2012.0,Ethnic,Aurelia Women Green Dupatta,41332.jpg
12380,11442,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Purple Tops,11442.jpg
12381,8278,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mr.Men Men's Cobalt Blue T-shirt,8278.jpg
12382,2742,Girls,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Disney Kids Girl's White Minnie & Red Kidswear,2742.jpg
12383,28954,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Dyed White Kurta,28954.jpg
12384,13315,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,13315.jpg
12385,49963,Men,Apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,Hanes Men Black Pack of 3 T-shirt,49963.jpg
12386,31283,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Faas Black T-shirt,31283.jpg
12387,26234,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red Printed T-shirt,26234.jpg
12388,12001,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,12001.jpg
12389,6918,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Asics Women's Running Graphic Black T-shirt,6918.jpg
12390,30351,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Men Dog Inside Pink T-shirt,30351.jpg
12391,17573,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,17573.jpg
12392,53431,Women,Apparel,Topwear,Kurtas,Black,Fall,2012.0,Ethnic,Alma Women Black Printed Kurta,53431.jpg
12393,37948,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Mineral Women Blue Floral Print Shirt,37948.jpg
12394,11684,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Lee Men Striped Shirt,11684.jpg
12395,15016,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,ADIDAS Men Solid Grey Sweatshirts,15016.jpg
12396,10564,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Large Logo Ringer White Tshirts,10564.jpg
12397,12233,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Genesis Men Stripes Green Shirts,12233.jpg
12398,42543,Women,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Mother Earth Women Rust Kurta,42543.jpg
12399,48079,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,French Connection Men Green T-shirt,48079.jpg
12400,43491,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt,43491.jpg
12401,47031,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Shree Women Brown & Mustard Kurta,47031.jpg
12402,15472,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts,15472.jpg
12403,37722,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Grey Striped Shirt,37722.jpg
12404,56715,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women White & Blue Printed Kurta,56715.jpg
12405,24335,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey T-shirt,24335.jpg
12406,40670,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Lee Women Grey Printed Shirt,40670.jpg
12407,26462,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Puma Men Black T-shirt,26462.jpg
12408,12657,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Stripes White Shirts,12657.jpg
12409,3200,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Cool Green T-shirt,3200.jpg
12410,6772,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Timberland Men Claremont Popl Green Shirt,6772.jpg
12411,6540,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's Training Green T-shirt,6540.jpg
12412,34395,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Torchers T-shirt,34395.jpg
12413,18963,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Sweatshirt,18963.jpg
12414,23322,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Printed Kurta,23322.jpg
12415,4217,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Girl's Blue Disney Jeans Kidswear,4217.jpg
12416,15640,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Lebron 3D White Tshirts,15640.jpg
12417,41590,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Basics Men Green Striped Shirt,41590.jpg
12418,38558,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Nike Men Polo Navy Blue T-shirt,38558.jpg
12419,1765,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Lotto Women White T-shirt,1765.jpg
12420,5799,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,ADIDAS Men's Bubble Green T-shirt,5799.jpg
12421,57895,Women,Apparel,Topwear,Shirts,Pink,Fall,2010.0,Casual,Femella Women Pink Top,57895.jpg
12422,53409,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Alma Women Printed White Kurta,53409.jpg
12423,59133,Men,Apparel,Topwear,Jackets,Brown,Summer,2012.0,Casual,Just Natural Men Brown Reversible Jacket,59133.jpg
12424,12039,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Shirt,12039.jpg
12425,9154,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Checks Grey Tops,9154.jpg
12426,12805,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Nike Men Grey Polo Tshirts,12805.jpg
12427,16499,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Locomotive Men Printed Maroon TShirt,16499.jpg
12428,9968,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men As The Kobe O Black T-Shirts,9968.jpg
12429,18731,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Arrow Woman Georgina 2 Navy Blue Sweater,18731.jpg
12430,26802,Men,Apparel,Topwear,Shirts,Blue,Summer,2015.0,Formal,Arrow Men Blue Striped Slim Fit Shirt,26802.jpg
12431,47009,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Shree Women Brown Kurta,47009.jpg
12432,59301,Men,Apparel,Topwear,Shirts,Olive,Fall,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Olive Shirt,59301.jpg
12433,38336,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mr. Men Little Miss Girls Pink Top,38336.jpg
12434,7698,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women's She's Got Attitude Purple Top,7698.jpg
12435,32268,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Vishudh Women Printed Pink Kurta,32268.jpg
12436,40648,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple & Blue Kurta,40648.jpg
12437,37528,Boys,Apparel,Topwear,Rompers,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Snapsuit Romper,37528.jpg
12438,53851,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Vishudh Women Green Printed Kurta,53851.jpg
12439,33188,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top,33188.jpg
12440,17913,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Men Casual Grey Sweatshirt,17913.jpg
12441,9530,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Coolfitted White T-Shirts,9530.jpg
12442,6578,Men,Apparel,Topwear,Tshirts,Grey,Winter,2011.0,Casual,Inkfruit Men's War Dark Grey T-shirt,6578.jpg
12443,13749,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts,13749.jpg
12444,35885,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jungle Book Boys Yee-Ha! White T-shirt,35885.jpg
12445,28534,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Sublimated White T-shirt,28534.jpg
12446,58643,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,ALayna Women Black Kurta,58643.jpg
12447,5907,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Massa Lifestyle Black T-shirt,5907.jpg
12448,25825,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women Printed White Kurta,25825.jpg
12449,33940,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,ADIDAS Men Orange T-shirt,33940.jpg
12450,44812,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Spykar Women Purple T-shirt,44812.jpg
12451,57439,Women,Apparel,Topwear,Tshirts,Pink,Summer,2015.0,Casual,Angry Birds Women Pink T-shirt,57439.jpg
12452,38594,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Women White Scoop T-shirt,38594.jpg
12453,28706,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,W Women Printed Black Kurta,28706.jpg
12454,34359,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Banana Diet T-shirt,34359.jpg
12455,16009,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Turtle Stripes Men Blue TShirt,16009.jpg
12456,58015,Women,Apparel,Topwear,Tops,White,Fall,2012.0,Casual,Latin Quarters Women Pink Printed Top,58015.jpg
12457,37984,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Black & White T-Shirt,37984.jpg
12458,19425,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Quiksilver Men Blue Shirt,19425.jpg
12459,19617,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Top,19617.jpg
12460,7208,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women's Flower Printed White Top,7208.jpg
12461,14108,Men,Apparel,Topwear,Sweatshirts,Brown,Fall,2011.0,Casual,Flying Machine Men Printed Brown Sweatshirts,14108.jpg
12462,44678,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wills Lifestyle Women Pink Top,44678.jpg
12463,12462,Men,Apparel,Topwear,Waistcoat,Brown,Fall,2011.0,Casual,Basics Men Brown Checked Waistcoat,12462.jpg
12464,23325,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Printed Kurta,23325.jpg
12465,47660,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Femella Women White Printed Tunic,47660.jpg
12466,6547,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,Nike Women's Embossed Yellow T-shirt,6547.jpg
12467,18964,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Dark Grey Sweatshirt,18964.jpg
12468,34392,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Say It Loud T-shirt,34392.jpg
12469,7495,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,Nike Women's Nike Spher Purple T-shirt,7495.jpg
12470,3809,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's He Is Behind You Red Kidswear,3809.jpg
12471,15647,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Runng Black Jerseys,15647.jpg
12472,4210,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Mickey Mouse Kidswear,4210.jpg
12473,41597,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Striped Shirt,41597.jpg
12474,10335,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,United Colors of Benetton Women Striped Magenta Top,10335.jpg
12475,1762,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Lotto Women Cathy Blue T-shirt,1762.jpg
12476,15475,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts,15475.jpg
12477,20792,Men,Apparel,Topwear,Jackets,Beige,Fall,2011.0,Casual,Basics Men Beige Blazer Jacket,20792.jpg
12478,37725,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,John Players Men Yellow Check Shirt,37725.jpg
12479,32257,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Ghicha Silk Wrap Top,32257.jpg
12480,3207,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women's Tiger Black T-shirt,3207.jpg
12481,12650,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Probase Men Printed Maroon Tshirts,12650.jpg
12482,6775,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Timberland Men's Tipped Pique Polo Black T-shirt,6775.jpg
